,userid,event_name,event_attributes,event_created_date,Subscription Premium Cancel,last date Subscription Premium Cancel,Membership YM,last date Subscription Premium,2 days had not passedSubscription Premium,last date Sign Up Success,2 days had not passedSign Up Success
11856,a8a450678cb10862acf4cd3f668e8ad5,Subscription Premium,"{'Start Date': '2022-01-23', 'Renewal Date': '2022-02-24', 'Membership Type': 'Monthly'}",2022-01-23 18:28:51,0,2022-04-16 20:50:39,0,2022-01-23 18:28:51,0,2022-01-23 01:03:16,0
11945,a95a99c3c419db1a6537e72e90de212e,Subscription Premium,"{'Start Date': '2022-03-23', 'Renewal Date': '2022-04-24', 'Membership Type': 'Monthly'}",2022-03-24 04:57:31,0,2022-04-16 20:50:39,0,2022-03-24 04:57:31,0,2022-03-24 04:50:04,0
11956,a99c81d9b8429d447fb7bf10f0303778,Subscription Premium,"{'Start Date': '2022-04-03', 'Renewal Date': '2022-05-04', 'Membership Type': 'Monthly'}",2022-04-04 00:44:34,0,2022-04-16 20:50:39,0,2022-04-04 00:44:34,0,2022-04-04 00:41:11,0
12008,aabfc194d13a045e54743cff0bce595b,Subscription Premium,"{'Start Date': '2022-02-24', 'Renewal Date': '2022-03-25', 'Membership Type': 'Monthly'}",2022-02-24 19:24:25,0,2022-04-16 20:50:39,0,2022-02-24 19:24:25,0,2022-02-24 19:17:19,0
12024,aafa71d20b762d550d154efdb185da18,Subscription Premium,"{'Start Date': '2022-04-15', 'Renewal Date': '2022-05-16', 'Membership Type': 'Monthly'}",2022-04-15 21:38:03,0,2022-04-16 20:50:39,0,2022-04-15 21:38:03,1,2022-04-15 21:31:08,1
12027,ab48659559affb5671813091c363e359,Subscription Premium,"{'Start Date': '2022-02-05', 'Renewal Date': '2022-03-06', 'Membership Type': 'Monthly'}",2022-02-06 04:43:11,1,2022-03-05 20:01:11,0,2022-02-06 04:43:11,0,2022-02-06 01:48:04,0
12048,ac5068a8a165582a1d4bb992527ae5a4,Subscription Premium,"{'Start Date': '2022-02-24', 'Renewal Date': '2022-03-25', 'Membership Type': 'Monthly'}",2022-02-24 17:42:08,1,2022-02-25 01:29:10,0,2022-02-24 17:42:08,1,2022-02-24 17:36:25,1
12062,acd0b647e95e1f0f2084112aca0dd532,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-11 17:14:35,1,2022-04-11 13:32:14,0,2022-03-11 17:14:35,0,2022-03-11 17:04:42,0
12091,adf1d29908cb27b2309ad29240e9ad3d,Subscription Premium,"{'Start Date': '2022-03-12', 'Renewal Date': '2022-04-13', 'Membership Type': 'Monthly'}",2022-03-12 21:08:40,1,2022-03-30 03:44:29,0,2022-03-12 21:08:40,0,2022-03-12 21:03:06,0
12125,ae526acc2dd2451740108d04ccd95b17,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-12 05:12:16,0,2022-04-16 20:50:39,0,2022-03-12 05:12:16,0,2022-03-12 05:05:01,0
12132,ae932c52b76c8deb61f8555f64d38490,Subscription Premium,"{'Start Date': '2022-03-31', 'Renewal Date': '2022-05-01', 'Membership Type': 'Monthly'}",2022-03-31 16:47:05,0,2022-04-16 20:50:39,0,2022-03-31 16:47:05,0,2022-03-31 16:38:52,0
12174,aebaf73ed9f8878183d0947eab2d34c5,Subscription Premium,"{'Start Date': '2022-02-21', 'Renewal Date': '2022-03-22', 'Membership Type': 'Monthly'}",2022-02-21 21:53:38,0,2022-04-16 20:50:39,0,2022-02-21 21:53:38,0,2022-02-21 21:32:30,0
12219,af0747383988dcf94429e92fbe10ebce,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 15:48:10,0,2022-04-16 20:50:39,0,2022-03-19 15:48:10,0,2022-03-18 14:50:45,0
12230,af72cc03509045536d463317e73ee425,Subscription Premium,"{'Start Date': '2022-04-03', 'Renewal Date': '2022-05-04', 'Membership Type': 'Monthly'}",2022-04-03 23:13:22,0,2022-04-16 20:50:39,0,2022-04-03 23:13:22,0,2022-04-03 23:10:47,0
12235,afa1317dfa7054ecf957cbd5558084f9,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-11 20:12:52,0,2022-04-16 20:50:39,0,2022-03-11 20:12:52,0,2022-03-11 19:27:51,0
12282,aff59a6c7c73003a5a0c8d3ee7e3ca44,Subscription Premium,"{'Start Date': '2022-04-07', 'Renewal Date': '2022-05-08', 'Membership Type': 'Monthly'}",2022-04-07 14:15:16,1,2022-04-15 22:41:06,0,2022-04-07 14:15:16,0,2022-04-07 14:07:54,0
12291,b06593178ee0dfe4cc2d8d96659faffb,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-12 20:50:12,0,2022-04-16 20:50:39,0,2022-04-12 20:50:12,0,2022-04-12 20:43:03,0
12297,b0a4d2c2cbc1e93893bed7df8c016b39,Subscription Premium,"{'Start Date': '2022-03-28', 'Renewal Date': '2022-04-29', 'Membership Type': 'Monthly'}",2022-03-28 20:49:07,0,2022-04-16 20:50:39,0,2022-03-28 20:49:07,0,2022-03-28 20:37:49,0
12308,b0bfd7164148dd944048762123e4d559,Subscription Premium,"{'Start Date': '2022-03-30', 'Renewal Date': '2022-05-01', 'Membership Type': 'Monthly'}",2022-03-30 12:49:05,0,2022-04-16 20:50:39,0,2022-03-30 12:49:05,0,2022-03-30 12:43:20,0
12350,b1179912740624ef86d49a2036152f94,Subscription Premium,"{'Start Date': '2022-03-17', 'Renewal Date': '2022-04-18', 'Membership Type': 'Monthly'}",2022-03-17 17:41:12,0,2022-04-16 20:50:39,0,2022-03-17 17:41:12,0,2022-03-17 17:38:16,0
12355,b14a194939b3ac8b4808461c9a08f4fc,Subscription Premium,"{'Start Date': '2022-03-02', 'Renewal Date': '2022-04-03', 'Membership Type': 'Monthly'}",2022-03-02 20:39:42,1,2022-03-02 20:50:06,0,2022-03-02 20:39:42,1,2022-03-02 20:23:51,1
12366,b1597273915d78f7c0bcac794e26c5ae,Subscription Premium,"{'Start Date': '2022-04-16', 'Renewal Date': '2022-05-17', 'Membership Type': 'Monthly'}",2022-04-16 15:12:09,0,2022-04-16 20:50:39,0,2022-04-16 15:12:09,1,2022-04-16 15:04:57,1
12377,b1e48dbcb3e6f3e05691df041028e448,Subscription Premium,"{'Start Date': '2022-02-23', 'Renewal Date': '2022-03-24', 'Membership Type': 'Monthly'}",2022-02-23 19:12:13,0,2022-04-16 20:50:39,0,2022-02-23 19:12:13,0,2022-02-18 21:02:58,0
12382,b2368b598c04638b93d2d2791b6d91a0,Subscription Premium,"{'Start Date': '2022-04-01', 'Renewal Date': '2022-05-02', 'Membership Type': 'Monthly'}",2022-04-01 21:06:19,1,2022-04-01 21:14:44,0,2022-04-01 21:06:19,1,2022-04-01 21:03:35,1
12404,b28cc231d9fd8bb6f4ab272c053c9943,Subscription Premium,"{'Start Date': '2022-02-17', 'Renewal Date': '2022-03-18', 'Membership Type': 'Monthly'}",2022-02-18 04:17:11,1,2022-03-17 01:53:33,0,2022-02-18 04:17:11,0,2022-02-18 04:13:02,0
12412,b3120c57d714e776f048836d64cfafcd,Subscription Premium,"{'Start Date': '2022-02-14', 'Renewal Date': '2022-03-15', 'Membership Type': 'Monthly'}",2022-02-14 15:58:22,0,2022-04-16 20:50:39,0,2022-02-14 15:58:22,0,2022-02-14 15:53:33,0
12423,b334629b3615e3195cc8e052bf3d7c9e,Subscription Premium,"{'Start Date': '2022-03-21', 'Renewal Date': '2022-04-22', 'Membership Type': 'Monthly'}",2022-03-22 05:23:30,0,2022-04-16 20:50:39,0,2022-03-22 05:23:30,0,2022-03-22 05:14:42,0
12435,b3b25e224b961d410151a64011aff345,Subscription Premium,"{'Start Date': '2022-03-16', 'Renewal Date': '2022-04-17', 'Membership Type': 'Monthly'}",2022-03-16 12:28:28,0,2022-04-16 20:50:39,0,2022-03-16 12:28:28,0,2022-03-15 12:54:35,0
12491,b4135513e6b833207675123cd72d8e38,Subscription Premium,"{'Start Date': '2022-02-15', 'Renewal Date': '2022-03-16', 'Membership Type': 'Monthly'}",2022-02-16 01:55:14,1,2022-02-18 17:55:19,0,2022-02-16 01:55:14,0,2022-02-16 01:50:19,0
12508,b474fa09bfe5955f4f71513a9dca6540,Subscription Premium,"{'Start Date': '2022-02-11', 'Renewal Date': '2022-03-12', 'Membership Type': 'Monthly'}",2022-02-12 04:33:05,0,2022-04-16 20:50:39,0,2022-02-12 04:33:05,0,2022-02-12 04:29:35,0
12518,b5784c46e8e323386dd25b2ae45d0d75,Subscription Premium,"{'Start Date': '2022-02-24', 'Renewal Date': '2022-03-25', 'Membership Type': 'Monthly'}",2022-02-24 17:36:55,0,2022-04-16 20:50:39,0,2022-02-24 17:36:55,0,2022-02-24 17:22:14,0
12527,b58466f0302ba0e51063a9711f153e51,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-11 22:08:06,0,2022-04-16 20:50:39,0,2022-03-11 22:08:06,0,2022-03-11 22:01:03,0
12602,b5dd3506c3678f169c52811c9307ab92,Subscription Premium,"{'Start Date': '2022-04-06', 'Renewal Date': '2022-05-07', 'Membership Type': 'Monthly'}",2022-04-07 04:26:29,0,2022-04-16 20:50:39,0,2022-04-07 04:26:29,0,2022-02-15 02:23:18,0
12617,b701f724e2c62d8adbaa7da3cb1d23c6,Subscription Premium,"{'Start Date': '2022-03-09', 'Renewal Date': '2022-04-10', 'Membership Type': 'Monthly'}",2022-03-09 16:37:33,1,2022-03-10 13:12:03,0,2022-03-09 16:37:33,1,2022-03-09 16:34:23,1
12643,b75ab0264a9478dc6e2638acc7d22394,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-20 00:58:30,0,2022-04-16 20:50:39,0,2022-02-20 00:58:30,0,2022-02-20 00:53:56,0
12650,b761b8124df0bb6112805d1a39a580f0,Subscription Premium,"{'Start Date': '2022-02-06', 'Renewal Date': '2022-03-07', 'Membership Type': 'Monthly'}",2022-02-06 19:17:32,0,2022-04-16 20:50:39,0,2022-02-06 19:17:32,0,2022-02-06 19:14:01,0
12658,b79bfee22a00c06d0bcabfd9c8b76298,Subscription Premium,"{'Start Date': '2022-02-09', 'Renewal Date': '2022-03-10', 'Membership Type': 'Monthly'}",2022-02-09 21:45:28,0,2022-04-16 20:50:39,0,2022-02-09 21:45:28,0,2022-02-09 21:41:08,0
12662,b7d310e44eb24665272181551391de58,Subscription Premium,"{'Start Date': '2022-03-22', 'Renewal Date': '2022-04-23', 'Membership Type': 'Monthly'}",2022-03-22 20:24:03,0,2022-04-16 20:50:39,0,2022-03-22 20:24:03,0,2022-03-22 20:17:18,0
12685,b87680fcd7591ef94bcb007279bb21b3,Subscription Premium,"{'Start Date': '2022-01-22', 'Renewal Date': '2022-02-23', 'Membership Type': 'Monthly'}",2022-01-22 21:46:02,0,2022-04-16 20:50:39,0,2022-01-22 21:46:02,0,2022-04-16 20:50:39,1
12700,b8c3c2fbd0d6a79bb89323ac179d4b5d,Subscription Premium,"{'Start Date': '2022-02-07', 'Renewal Date': '2022-03-08', 'Membership Type': 'Monthly'}",2022-02-07 16:14:11,0,2022-04-16 20:50:39,0,2022-02-07 16:14:11,0,2022-02-07 16:06:52,0
12746,b8e336d9a73a809c602c7021bf14e4df,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 19:56:48,0,2022-04-16 20:50:39,0,2022-04-02 19:56:48,0,2022-04-02 19:53:18,0
12767,b994cb4bd37003a83b9947b793f80398,Subscription Premium,"{'Start Date': '2022-02-22', 'Renewal Date': '2022-03-23', 'Membership Type': 'Monthly'}",2022-02-22 15:21:01,0,2022-04-16 20:50:39,0,2022-02-22 15:21:01,0,2022-02-22 15:09:55,0
12803,ba5d99c38c15a90679cfcd708a01aba2,Subscription Premium,"{'Start Date': '2022-02-01', 'Renewal Date': '2022-03-02', 'Membership Type': 'Monthly'}",2022-02-01 17:34:11,0,2022-04-16 20:50:39,0,2022-02-01 17:34:11,0,2022-02-01 17:28:47,0
12808,bab61fbbec6c89de424e5f713401b195,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 09:12:37,0,2022-04-16 20:50:39,0,2022-04-02 09:12:37,0,2022-04-02 09:05:51,0
12846,bc43540f31f642f51570081a20177f57,Subscription Premium,"{'Start Date': '2022-04-06', 'Renewal Date': '2022-05-07', 'Membership Type': 'Monthly'}",2022-04-07 00:55:27,0,2022-04-16 20:50:39,0,2022-04-07 00:55:27,0,2022-04-07 00:51:11,0
12863,bc4721bb59f661841b95939cdb890eea,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-12 22:46:59,0,2022-04-16 20:50:39,0,2022-04-12 22:46:59,0,2022-04-12 22:41:02,0
12884,bd8a568ac09eb8eb6507b92686bee52b,Subscription Premium,"{'Start Date': '2022-04-09', 'Renewal Date': '2022-05-10', 'Membership Type': 'Monthly'}",2022-04-09 17:26:24,0,2022-04-16 20:50:39,0,2022-04-09 17:26:24,0,2022-04-09 17:22:23,0
12893,bdec393e520e188e2fafa7c829c94000,Subscription Premium,"{'Start Date': '2022-01-21', 'Renewal Date': '2022-02-22', 'Membership Type': 'Monthly'}",2022-01-21 16:04:30,0,2022-04-16 20:50:39,0,2022-01-21 16:04:30,0,2022-01-21 15:56:33,0
12911,be111d2d44627a1806a1bb7290002298,Subscription Premium,"{'Start Date': '2022-04-13', 'Renewal Date': '2022-05-14', 'Membership Type': 'Monthly'}",2022-04-13 12:18:02,0,2022-04-16 20:50:39,0,2022-04-13 12:18:02,0,2022-04-13 12:00:57,0
12917,bea1a489fbc7415ecef9c4869a0a9c9b,Subscription Premium,"{'Start Date': '2022-02-27', 'Renewal Date': '2022-03-28', 'Membership Type': 'Monthly'}",2022-02-28 02:37:46,1,2022-02-28 02:52:09,0,2022-02-28 02:37:46,1,2022-02-28 02:32:52,1
12929,beba829454e49d5a2d89e42bc67f01c0,Subscription Premium,"{'Start Date': '2022-04-10', 'Renewal Date': '2022-05-11', 'Membership Type': 'Monthly'}",2022-04-11 06:48:56,0,2022-04-16 20:50:39,0,2022-04-11 06:48:56,0,2022-04-11 06:40:00,0
12933,bf09c5c7ec55abb5bb327817f0f115f5,Subscription Premium,"{'Start Date': '2022-01-17', 'Renewal Date': '2022-02-18', 'Membership Type': 'Monthly'}",2022-01-17 10:40:04,0,2022-04-16 20:50:39,0,2022-01-17 10:40:04,0,2022-01-17 10:29:23,0
12940,bf4db157734a34d96769fc23dc02afc7,Subscription Premium,"{'Start Date': '2022-03-02', 'Renewal Date': '2022-04-03', 'Membership Type': 'Monthly'}",2022-03-03 01:45:21,0,2022-04-16 20:50:39,0,2022-03-03 01:45:21,0,2022-03-02 04:51:19,0
13000,bfd5e9916d95a82d254be83c37ca9640,Subscription Premium,"{'Start Date': '2022-02-24', 'Renewal Date': '2022-03-25', 'Membership Type': 'Monthly'}",2022-02-25 01:33:28,1,2022-02-25 03:06:35,0,2022-02-25 01:33:28,1,2022-02-25 01:25:01,1
13015,bfd941328b8f1e73dab04a65fcbe2f95,Subscription Premium,"{'Start Date': '2022-03-05', 'Renewal Date': '2022-04-06', 'Membership Type': 'Monthly'}",2022-03-05 19:38:16,0,2022-04-16 20:50:39,0,2022-03-05 19:38:16,0,2022-03-05 19:33:48,0
13045,c003207d778544ae385fdd7decdb2793,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-26 17:35:09,1,2022-04-10 23:42:38,0,2022-03-26 17:35:09,0,2022-03-26 17:29:02,0
13059,c0776d7c658e06a34689911c42f18794,Subscription Premium,"{'Start Date': '2022-02-23', 'Renewal Date': '2022-03-24', 'Membership Type': 'Monthly'}",2022-02-23 15:38:59,0,2022-04-16 20:50:39,0,2022-02-23 15:38:59,0,2022-02-23 15:33:32,0
13112,c07bbdfcd5f37268d77e5001da07af35,Subscription Premium,"{'Start Date': '2022-03-14', 'Renewal Date': '2022-04-15', 'Membership Type': 'Monthly'}",2022-03-14 19:39:07,1,2022-04-14 12:03:31,0,2022-03-14 19:39:07,0,2022-03-14 19:27:47,0
13117,c0909154a39c165b5929af72634e9a31,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 20:06:25,0,2022-04-16 20:50:39,0,2022-03-19 20:06:25,0,2022-04-16 20:50:39,1
13132,c0b5d24cf149f2eca81332ead49a4108,Subscription Premium,"{'Start Date': '2022-02-11', 'Renewal Date': '2022-03-12', 'Membership Type': 'Monthly'}",2022-02-12 01:47:33,1,2022-03-22 09:48:27,0,2022-02-12 01:47:33,0,2022-02-12 01:43:14,0
13153,c0bb6a629e7187bf8648daf662b74524,Subscription Premium,"{'Start Date': '2022-03-10', 'Renewal Date': '2022-04-11', 'Membership Type': 'Monthly'}",2022-03-10 21:08:29,1,2022-04-14 10:12:29,0,2022-03-10 21:08:29,0,2022-03-10 20:57:29,0
13167,c0ce0b06f849d0a75dc3f2e69c87b0b6,Subscription Premium,"{'Start Date': '2022-03-15', 'Renewal Date': '2022-04-16', 'Membership Type': 'Monthly'}",2022-03-16 01:10:19,1,2022-03-16 01:43:01,0,2022-03-16 01:10:19,1,2022-03-16 01:03:16,1
13218,c1124288d115756e5e0215f7e5c9224c,Subscription Premium,"{'Start Date': '2022-03-07', 'Renewal Date': '2022-04-08', 'Membership Type': 'Monthly'}",2022-03-08 02:56:27,1,2022-03-12 14:57:54,0,2022-03-08 02:56:27,0,2022-03-08 02:53:38,0
13240,c17cb046db13d5e22aee9d5c1eaeb1ca,Subscription Premium,"{'Start Date': '2022-02-25', 'Renewal Date': '2022-03-26', 'Membership Type': 'Monthly'}",2022-02-25 18:12:04,0,2022-04-16 20:50:39,0,2022-02-25 18:12:04,0,2022-02-25 18:07:35,0
13254,c19ce293fc13c2bac4a88e330d452208,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-12 16:55:02,1,2022-04-15 14:09:01,0,2022-04-12 16:55:02,0,2022-04-12 16:52:10,0
13266,c1a2ab14f6f771ed1f19c1f7afb65dfa,Subscription Premium,"{'Start Date': '2022-03-07', 'Renewal Date': '2022-04-08', 'Membership Type': 'Monthly'}",2022-03-08 02:40:31,1,2022-04-07 15:30:30,0,2022-03-08 02:40:31,0,2022-03-08 02:22:43,0
13283,c1e396da9a9a693deec0094807def3e8,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-26 18:08:35,1,2022-04-11 22:32:07,0,2022-03-26 18:08:35,0,2022-03-26 17:59:20,0
13294,c26cfd644e50b42f674723b394e49cf6,Subscription Premium,"{'Start Date': '2022-03-18', 'Renewal Date': '2022-04-19', 'Membership Type': 'Monthly'}",2022-03-19 00:21:26,0,2022-04-16 20:50:39,0,2022-03-19 00:21:26,0,2022-03-12 04:54:06,0
13318,c32648d695ecdd1eb60864bd859b98cf,Subscription Premium,"{'Start Date': '2022-04-05', 'Renewal Date': '2022-05-06', 'Membership Type': 'Monthly'}",2022-04-06 00:47:36,0,2022-04-16 20:50:39,0,2022-04-06 00:47:36,0,2022-04-06 00:44:10,0
13329,c3908c0f0394e5425840574307a19d19,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 19:08:02,0,2022-04-16 20:50:39,0,2022-03-04 19:08:02,0,2022-03-04 19:02:22,0
13333,c3b0c4059b672a1d443a996e0742cd2e,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-13 05:28:40,0,2022-04-16 20:50:39,0,2022-04-13 05:28:40,0,2022-04-13 05:17:47,0
13345,c3b39b9ca838b10e13e86ddd5c91af7c,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-11 18:04:39,0,2022-04-16 20:50:39,0,2022-03-11 18:04:39,0,2022-03-11 17:53:41,0
13369,c3c7c58523cf4c14bbd16e61b13d6575,Subscription Premium,"{'Start Date': '2022-04-07', 'Renewal Date': '2022-05-08', 'Membership Type': 'Monthly'}",2022-04-07 23:54:46,1,2022-04-07 23:59:03,0,2022-04-07 23:54:46,1,2022-04-07 23:50:49,1
13377,c3d3505329701091e6ffc9364eca0e4d,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 15:50:05,0,2022-04-16 20:50:39,0,2022-03-04 15:50:05,0,2022-03-04 15:29:16,0
13391,c3f069232f632f488adf7d12bd85d1d8,Subscription Premium,"{'Start Date': '2022-03-12', 'Renewal Date': '2022-04-13', 'Membership Type': 'Monthly'}",2022-03-13 01:59:28,1,2022-03-16 01:57:03,0,2022-03-13 01:59:28,0,2022-03-13 01:54:24,0
13418,c573aacfccf74edfc810630cdd7b3889,Subscription Premium,"{'Start Date': '2022-04-15', 'Renewal Date': '2022-05-16', 'Membership Type': 'Monthly'}",2022-04-15 19:21:24,0,2022-04-16 20:50:39,0,2022-04-15 19:21:24,1,2022-04-15 18:54:51,1
13429,c5b67b025370320e16d1ec4ee69c086d,Subscription Premium,"{'Start Date': '2022-03-21', 'Renewal Date': '2022-04-22', 'Membership Type': 'Monthly'}",2022-03-21 14:46:06,0,2022-04-16 20:50:39,0,2022-03-21 14:46:06,0,2022-03-17 19:47:23,0
13435,c67290d72ec2974aba0f3975c1773405,Subscription Premium,"{'Start Date': '2022-01-16', 'Renewal Date': '2022-02-17', 'Membership Type': 'Monthly'}",2022-01-17 01:31:29,0,2022-04-16 20:50:39,0,2022-01-17 01:31:29,0,2022-01-17 01:25:17,0
13442,c67bc949be8e2bc19bd5f1caab790d29,Subscription Premium,"{'Start Date': '2022-02-02', 'Renewal Date': '2022-03-03', 'Membership Type': 'Monthly'}",2022-02-03 01:07:32,0,2022-04-16 20:50:39,0,2022-02-03 01:07:32,0,2022-02-03 00:59:06,0
13471,c770656ba1992174f3b6619114830d16,Subscription Premium,"{'Start Date': '2022-03-20', 'Renewal Date': '2022-04-21', 'Membership Type': 'Monthly'}",2022-03-20 14:26:05,1,2022-03-21 23:59:01,0,2022-03-20 14:26:05,1,2022-03-20 14:22:09,1
13479,c7e2473c176ca8f144757691b7023c3f,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-26 18:15:01,0,2022-04-16 20:50:39,0,2022-03-26 18:15:01,0,2022-03-26 18:10:13,0
13486,c86159d475d79be2703ff5c0802fe680,Subscription Premium,"{'Start Date': '2022-04-14', 'Renewal Date': '2022-05-15', 'Membership Type': 'Monthly'}",2022-04-15 01:16:38,0,2022-04-16 20:50:39,0,2022-04-15 01:16:38,1,2022-04-15 01:11:50,1
13494,c86c4c96e5377a9f5f1f48b8431346d8,Subscription Premium,"{'Start Date': '2022-03-02', 'Renewal Date': '2022-04-03', 'Membership Type': 'Monthly'}",2022-03-02 20:19:08,1,2022-04-03 14:59:24,0,2022-03-02 20:19:08,0,2022-03-02 15:23:55,0
13521,c88aebef8d6337c3ab4c04be6853976a,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 19:47:57,0,2022-04-16 20:50:39,0,2022-03-19 19:47:57,0,2022-01-31 03:21:06,0
13587,c952231e6ea12e2bdd6f735453422008,Subscription Premium,"{'Start Date': '2022-02-25', 'Renewal Date': '2022-03-26', 'Membership Type': 'Monthly'}",2022-02-26 05:57:00,1,2022-04-07 14:05:01,0,2022-02-26 05:57:00,0,2022-02-26 05:45:31,0
13653,ca50c21a87b9c1f8d8fced74ea09c584,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-27 04:04:45,0,2022-04-16 20:50:39,0,2022-03-27 04:04:45,0,2022-03-27 03:59:05,0
13660,ca79374cbefb71b9bdfdc7151c0c5ccf,Subscription Premium,"{'Start Date': '2022-03-01', 'Renewal Date': '2022-04-02', 'Membership Type': 'Monthly'}",2022-03-01 22:36:09,1,2022-04-01 12:54:44,0,2022-03-01 22:36:09,0,2022-03-01 22:33:16,0
13692,cad88df3141ed87ecea0d485a4567161,Subscription Premium,"{'Start Date': '2022-04-11', 'Renewal Date': '2022-05-12', 'Membership Type': 'Monthly'}",2022-04-11 17:07:11,0,2022-04-16 20:50:39,0,2022-04-11 17:07:11,0,2022-04-11 17:02:19,0
13703,cb659619a5988a491e24422c1aae7dea,Subscription Premium,"{'Start Date': '2022-01-21', 'Renewal Date': '2022-02-22', 'Membership Type': 'Monthly'}",2022-01-22 00:41:02,0,2022-04-16 20:50:39,0,2022-01-22 00:41:02,0,2022-01-21 22:08:43,0
13751,cbe503bf7bfcfdf8b7d1315198e06313,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 20:54:24,1,2022-04-15 16:39:26,0,2022-04-02 20:54:24,0,2022-04-02 20:50:32,0
13757,cccb821a913e3c02243aa05cd8b6544c,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-26 23:06:41,0,2022-04-16 20:50:39,0,2022-03-26 23:06:41,0,2022-03-26 23:01:04,0
13763,ccfc868a3b67037fe3e90dfd1e867d2d,Subscription Premium,"{'Start Date': '2022-03-05', 'Renewal Date': '2022-04-06', 'Membership Type': 'Monthly'}",2022-03-06 00:46:12,0,2022-04-16 20:50:39,0,2022-03-06 00:46:12,0,2022-03-06 00:39:50,0
13772,cd1438144a68cb7599bae36706b5038c,Subscription Premium,"{'Start Date': '2022-01-22', 'Renewal Date': '2022-02-23', 'Membership Type': 'Monthly'}",2022-01-23 06:48:43,0,2022-04-16 20:50:39,0,2022-01-23 06:48:43,0,2022-01-23 06:45:48,0
13782,cd4e32833318c52890435bb93291a327,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 17:46:02,0,2022-04-16 20:50:39,0,2022-03-19 17:46:02,0,2022-03-19 17:40:46,0
13786,cd56cddd5f11f001d50e30060ee78876,Subscription Premium,"{'Start Date': '2022-02-11', 'Renewal Date': '2022-03-12', 'Membership Type': 'Monthly'}",2022-02-11 20:55:19,0,2022-04-16 20:50:39,0,2022-02-11 20:55:19,0,2022-02-11 20:50:55,0
13802,cdb1d88be5d59a03e80c95d2a021f728,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 18:45:31,0,2022-04-16 20:50:39,0,2022-04-02 18:45:31,0,2022-04-01 22:40:04,0
13806,ce0cf47f5afc08b5d23269d6d47768af,Subscription Premium,"{'Start Date': '2022-03-20', 'Renewal Date': '2022-04-21', 'Membership Type': 'Monthly'}",2022-03-20 16:05:47,0,2022-04-16 20:50:39,0,2022-03-20 16:05:47,0,2022-03-20 16:00:09,0
